Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month,Year,Price_per_unit,Profit_margin,Profit_per_unit
2023-02-11,Laptop,Electronics,North,2,330,66.57,2,2023,165.0,0.2017272727272727,33.285
2023-07-12,Monitor,Accessories,North,4,2176,250.89,7,2023,544.0,0.11529871323529411,62.7225
2022-03-19,Headphones,Accessories,South,7,7616,1317.79,3,2022,1088.0,0.17302914915966386,188.25571428571428
2024-07-16,Printer,Office,North,1,1091,258.3,7,2024,1091.0,0.23675527039413383,258.3
2024-04-03,Tablet,Electronics,East,2,1026,279.76,4,2024,513.0,0.27267056530214423,139.88
2024-11-17,Tablet,Electronics,West,2,210,42.04,11,2024,105.0,0.2001904761904762,21.02
2022-09-17,Printer,Office,North,2,180,10.78,9,2022,90.0,0.05988888888888889,5.39
2024-09-12,Tablet,Electronics,North,4,380,72.88,9,2024,95.0,0.1917894736842105,18.22
2023-08-13,Monitor,Accessories,West,8,7664,1580.55,8,2023,958.0,0.2062304279749478,197.56875
2022-10-22,Smartphone,Electronics,East,8,6056,1029.9,10,2022,757.0,0.1700627476882431,128.7375
2022-01-28,Mouse,Accessories,North,6,606,104.52,1,2022,101.0,0.17247524752475246,17.419999999999998
2024-03-30,Monitor,Accessories,North,3,750,193.86,3,2024,250.0,0.25848000000000004,64.62
2024-12-11,Printer,Office,East,2,1218,218.88,12,2024,609.0,0.17970443349753695,109.44
2023-03-26,Laptop,Electronics,West,2,2162,355.45,3,2023,1081.0,0.16440795559666974,177.725
2023-03-13,Headphones,Accessories,East,9,2223,347.01,3,2023,247.0,0.15609986504723347,38.556666666666665
2023-09-19,Smartphone,Electronics,West,7,4452,920.05,9,2023,636.0,0.20665992812219225,131.43571428571428
2022-02-08,Printer,Office,West,1,184,50.19,2,2022,184.0,0.2727717391304348,50.19
2022-04-05,Headphones,Accessories,North,3,288,77.38,4,2022,96.0,0.26868055555555553,25.793333333333333
2024-01-24,Camera,Electronics,West,2,834,150.12,1,2024,417.0,0.18,75.06
2023-08-20,Keyboard,Accessories,East,5,4025,923.17,8,2023,805.0,0.2293590062111801,184.634
2023-09-08,Headphones,Accessories,West,7,4732,1084.28,9,2023,676.0,0.22913778529163145,154.89714285714285
2022-05-19,Headphones,Accessories,West,5,4025,407.72,5,2022,805.0,0.1012968944099379,81.54400000000001
2023-07-15,Printer,Office,South,8,2416,500.93,7,2023,302.0,0.2073385761589404,62.61625
2024-03-16,Tablet,Electronics,North,7,1897,524.69,3,2024,271.0,0.27658935160780185,74.9557142857143
2022-04-16,Mouse,Accessories,East,4,840,190.13,4,2022,210.0,0.2263452380952381,47.5325
2022-01-02,Mouse,Accessories,North,8,6600,360.45,1,2022,825.0,0.054613636363636364,45.05625
2022-10-20,Laptop,Electronics,West,2,2362,342.27,10,2022,1181.0,0.14490685859441152,171.135
2024-02-04,Headphones,Accessories,South,6,2958,577.27,2,2024,493.0,0.19515551048005408,96.21166666666666
2024-03-22,Tablet,Electronics,East,1,477,56.49,3,2024,477.0,0.11842767295597485,56.49
2022-06-04,Keyboard,Accessories,North,3,942,84.8,6,2022,314.0,0.0900212314225053,28.266666666666666
2023-01-21,Camera,Electronics,East,2,2084,586.72,1,2023,1042.0,0.2815355086372361,293.36
2023-08-16,Tablet,Electronics,West,6,4584,473.37,8,2023,764.0,0.10326570680628272,78.895
2022-05-28,Printer,Office,East,1,1118,319.28,5,2022,1118.0,0.2855813953488372,319.28
2024-04-30,Mouse,Accessories,North,9,4005,652.15,4,2024,445.0,0.16283395755305868,72.46111111111111
2024-03-04,Smartwatch,Electronics,East,5,4610,1293.37,3,2024,922.0,0.2805574837310195,258.674
2024-10-14,Keyboard,Accessories,South,1,551,86.84,10,2024,551.0,0.15760435571687842,86.84
2022-08-05,Printer,Office,West,1,75,19.29,8,2022,75.0,0.2572,19.29
2023-12-19,Mouse,Accessories,South,6,6576,1899.67,12,2023,1096.0,0.2888792579075426,316.6116666666667
2023-03-26,Printer,Office,North,6,6432,1410.52,3,2023,1072.0,0.21929726368159203,235.08666666666667
2022-08-08,Headphones,Accessories,South,7,7763,1444.27,8,2022,1109.0,0.18604534329511788,206.3242857142857
2024-03-02,Monitor,Accessories,East,7,2240,622.29,3,2024,320.0,0.2778080357142857,88.89857142857143
2022-12-04,Headphones,Accessories,East,6,5298,1209.88,12,2022,883.0,0.2283654209135523,201.64666666666668
2023-07-15,Smartwatch,Electronics,North,2,116,32.27,7,2023,58.0,0.27818965517241384,16.135
2022-02-02,Tablet,Electronics,East,8,6728,1140.19,2,2022,841.0,0.16946938168846612,142.52375
2022-12-02,Monitor,Accessories,North,5,490,55.59,12,2022,98.0,0.11344897959183674,11.118
2024-01-26,Monitor,Accessories,North,7,2765,699.86,1,2024,395.0,0.25311392405063293,99.98
2022-04-21,Smartphone,Electronics,West,8,2680,598.97,4,2022,335.0,0.22349626865671643,74.87125
2023-08-19,Camera,Electronics,East,2,2174,335.37,8,2023,1087.0,0.15426402943882245,167.685
2024-04-11,Monitor,Accessories,North,9,5562,1258.12,4,2024,618.0,0.2261992089176555,139.7911111111111
2022-09-27,Smartphone,Electronics,East,8,9208,2595.33,9,2022,1151.0,0.28185599478714163,324.41625
2024-08-31,Smartphone,Electronics,West,4,4512,546.71,8,2024,1128.0,0.12116799645390072,136.6775
2024-03-04,Camera,Electronics,West,9,7974,1965.96,3,2024,886.0,0.24654627539503388,218.44
2022-04-30,Monitor,Accessories,East,6,4944,1335.04,4,2022,824.0,0.2700323624595469,222.50666666666666
2022-03-19,Printer,Office,South,3,1611,234.84,3,2022,537.0,0.14577281191806332,78.28
2024-07-05,Smartwatch,Electronics,West,9,4599,618.89,7,2024,511.0,0.13457055881713414,68.76555555555555
2024-03-21,Laptop,Electronics,East,6,4380,419.3,3,2024,730.0,0.09573059360730594,69.88333333333334
2024-10-20,Headphones,Accessories,South,2,2376,580.26,10,2024,1188.0,0.24421717171717172,290.13
2023-01-03,Monitor,Accessories,South,9,6588,1800.9,1,2023,732.0,0.2733606557377049,200.10000000000002
2022-01-05,Mouse,Accessories,East,5,3745,720.08,1,2022,749.0,0.19227770360480642,144.01600000000002
2022-06-18,Camera,Electronics,North,5,5305,1389.25,6,2022,1061.0,0.261875589066918,277.85
2023-05-19,Tablet,Electronics,North,8,1608,332.12,5,2023,201.0,0.20654228855721393,41.515
2024-07-18,Monitor,Accessories,East,9,4977,745.81,7,2024,553.0,0.1498513160538477,82.86777777777777
2022-02-09,Smartphone,Electronics,East,7,4529,273.97,2,2022,647.0,0.06049238242437625,39.13857142857143
2024-04-15,Camera,Electronics,West,7,4690,319.42,4,2024,670.0,0.06810660980810235,45.63142857142857
2024-11-12,Keyboard,Accessories,East,4,2424,544.07,11,2024,606.0,0.22445132013201322,136.0175
2024-11-27,Keyboard,Accessories,North,6,3594,610.77,11,2024,599.0,0.16994156928213688,101.795
2022-05-03,Keyboard,Accessories,North,7,3962,491.9,5,2022,566.0,0.12415446744068652,70.27142857142857
2024-03-14,Camera,Electronics,East,2,944,149.38,3,2024,472.0,0.1582415254237288,74.69
2022-12-20,Smartwatch,Electronics,West,6,6792,1787.97,12,2022,1132.0,0.2632464664310954,297.995
2023-03-06,Tablet,Electronics,North,7,6804,1383.81,3,2023,972.0,0.20338183421516753,197.68714285714285
2024-09-20,Camera,Electronics,South,6,816,98.75,9,2024,136.0,0.1210171568627451,16.458333333333332
2022-07-10,Monitor,Accessories,North,6,5916,544.59,7,2022,986.0,0.09205375253549697,90.765
2022-06-17,Mouse,Accessories,South,5,5730,310.58,6,2022,1146.0,0.05420244328097731,62.116
2024-05-13,Headphones,Accessories,East,7,8288,785.54,5,2024,1184.0,0.0947804054054054,112.22
2022-06-24,Headphones,Accessories,South,2,2046,394.93,6,2022,1023.0,0.19302541544477028,197.465
2022-06-05,Tablet,Electronics,East,9,5031,1149.48,6,2022,559.0,0.228479427549195,127.72
2022-03-10,Keyboard,Accessories,South,9,1764,417.95,3,2022,196.0,0.23693310657596373,46.43888888888889
2022-07-23,Laptop,Electronics,South,8,1880,486.88,7,2022,235.0,0.2589787234042553,60.86
2023-12-25,Smartwatch,Electronics,West,2,200,10.45,12,2023,100.0,0.05225,5.225
2022-10-06,Mouse,Accessories,East,3,2688,476.77,10,2022,896.0,0.17736979166666667,158.92333333333332
2023-01-02,Laptop,Electronics,West,4,3216,213.81,1,2023,804.0,0.06648320895522389,53.4525
2023-12-21,Camera,Electronics,East,8,8440,1504.18,12,2023,1055.0,0.17822037914691943,188.0225
2024-04-26,Tablet,Electronics,East,7,1582,208.42,4,2024,226.0,0.13174462705436155,29.774285714285714
2024-07-12,Laptop,Electronics,North,1,58,10.79,7,2024,58.0,0.18603448275862067,10.79
2022-03-26,Smartwatch,Electronics,West,8,608,163.18,3,2022,76.0,0.26838815789473686,20.3975
2024-11-19,Smartphone,Electronics,North,3,183,41.82,11,2024,61.0,0.22852459016393442,13.94
2024-07-02,Monitor,Accessories,West,5,3105,744.26,7,2024,621.0,0.23969726247987116,148.852
2023-04-13,Monitor,Accessories,North,5,2450,485.18,4,2023,490.0,0.1980326530612245,97.036
2022-12-05,Laptop,Electronics,North,3,3024,622.29,12,2022,1008.0,0.20578373015873014,207.42999999999998
2023-04-20,Printer,Office,East,4,3856,747.79,4,2023,964.0,0.19392894190871368,186.9475
2024-03-11,Keyboard,Accessories,West,7,532,121.03,3,2024,76.0,0.2275,17.29
2023-02-19,Smartphone,Electronics,South,4,3152,307.62,2,2023,788.0,0.09759517766497462,76.905
2023-12-04,Monitor,Accessories,East,9,8586,1555.82,12,2023,954.0,0.18120428604705333,172.86888888888888
2022-10-21,Monitor,Accessories,South,2,1046,273.38,10,2022,523.0,0.2613575525812619,136.69
2022-02-15,Tablet,Electronics,West,4,3452,560.31,2,2022,863.0,0.1623146002317497,140.0775
2022-03-12,Monitor,Accessories,West,4,2368,361.02,3,2022,592.0,0.15245777027027027,90.255
2022-10-20,Camera,Electronics,South,2,1924,422.25,10,2022,962.0,0.21946465696465697,211.125
2022-09-19,Laptop,Electronics,West,5,4580,1148.06,9,2022,916.0,0.25066812227074237,229.612
2024-11-02,Headphones,Accessories,East,5,3735,423.94,11,2024,747.0,0.11350468540829986,84.788
2023-05-13,Monitor,Accessories,North,4,2476,417.16,5,2023,619.0,0.16848142164781907,104.29
2023-07-13,Laptop,Electronics,South,2,162,16.51,7,2023,81.0,0.10191358024691359,8.255
2022-07-04,Printer,Office,West,3,258,38.03,7,2022,86.0,0.1474031007751938,12.676666666666668
2022-03-19,Keyboard,Accessories,East,4,3524,998.29,3,2022,881.0,0.28328320090805903,249.5725
2023-05-27,Smartwatch,Electronics,South,8,6184,1796.9,5,2023,773.0,0.29057244501940493,224.6125
2023-03-07,Monitor,Accessories,West,6,3750,645.69,3,2023,625.0,0.172184,107.61500000000001
2022-04-15,Mouse,Accessories,South,5,1465,424.64,4,2022,293.0,0.2898566552901024,84.928
2024-03-28,Camera,Electronics,North,4,4480,412.05,3,2024,1120.0,0.09197544642857143,103.0125
2024-02-29,Laptop,Electronics,North,8,1544,281.22,2,2024,193.0,0.1821373056994819,35.1525
2024-01-21,Headphones,Accessories,North,9,7974,1181.04,1,2024,886.0,0.14811136192626034,131.22666666666666
2024-03-30,Printer,Office,East,5,5920,1679.15,3,2024,1184.0,0.28364020270270274,335.83000000000004
2024-10-02,Smartwatch,Electronics,South,8,8792,2045.54,10,2024,1099.0,0.2326592356687898,255.6925
2023-12-18,Smartwatch,Electronics,East,1,294,52.37,12,2023,294.0,0.17812925170068025,52.37
2022-01-23,Camera,Electronics,East,7,1169,264.37,1,2022,167.0,0.22615055603079556,37.76714285714286
2024-02-14,Camera,Electronics,West,8,9232,880.52,2,2024,1154.0,0.09537694974003466,110.065
2023-10-09,Headphones,Accessories,South,4,1396,135.48,10,2023,349.0,0.09704871060171918,33.87
2024-01-23,Camera,Electronics,North,9,10188,1408.18,1,2024,1132.0,0.13821947389085198,156.46444444444444
2022-09-13,Monitor,Accessories,West,2,222,23.65,9,2022,111.0,0.10653153153153153,11.825
2024-04-03,Monitor,Accessories,West,2,1328,358.07,4,2024,664.0,0.26963102409638556,179.035
2024-11-06,Printer,Office,East,9,5085,488.63,11,2024,565.0,0.09609242871189774,54.29222222222222
2024-08-02,Mouse,Accessories,West,3,1245,229.73,8,2024,415.0,0.18452208835341366,76.57666666666667
2022-08-18,Tablet,Electronics,South,2,960,124.02,8,2022,480.0,0.12918749999999998,62.01
2024-03-03,Smartphone,Electronics,West,9,5553,329.79,3,2024,617.0,0.059389519178822264,36.64333333333334
2023-09-10,Keyboard,Accessories,North,2,1790,236.76,9,2023,895.0,0.132268156424581,118.38
2024-07-11,Keyboard,Accessories,West,8,2712,247.84,7,2024,339.0,0.09138643067846608,30.98
2024-05-06,Laptop,Electronics,North,1,632,89.14,5,2024,632.0,0.14104430379746835,89.14
2022-01-13,Headphones,Accessories,South,8,4904,520.74,1,2022,613.0,0.1061867862969005,65.0925
2022-12-05,Keyboard,Accessories,South,1,361,58.8,12,2022,361.0,0.1628808864265928,58.8
2022-02-11,Printer,Office,West,9,7290,841.07,2,2022,810.0,0.11537311385459534,93.45222222222223
2024-03-08,Smartwatch,Electronics,South,4,2052,181.64,3,2024,513.0,0.08851851851851851,45.41
2024-05-21,Mouse,Accessories,North,3,1842,112.85,5,2024,614.0,0.06126492942453854,37.61666666666667
2023-12-06,Mouse,Accessories,North,9,10593,2488.69,12,2023,1177.0,0.23493722269423203,276.5211111111111
2022-08-28,Camera,Electronics,South,6,1218,129.36,8,2022,203.0,0.10620689655172415,21.560000000000002
2023-11-19,Mouse,Accessories,South,5,4240,426.41,11,2023,848.0,0.1005683962264151,85.28200000000001
2024-10-29,Keyboard,Accessories,East,2,226,38.52,10,2024,113.0,0.1704424778761062,19.26
2022-03-25,Camera,Electronics,East,6,5154,1072.8,3,2022,859.0,0.20814901047729917,178.79999999999998
2023-07-30,Mouse,Accessories,North,6,1236,304.88,7,2023,206.0,0.24666666666666667,50.81333333333333
2022-11-14,Tablet,Electronics,South,1,1179,159.42,11,2022,1179.0,0.13521628498727734,159.42
2024-12-29,Printer,Office,West,5,2275,313.5,12,2024,455.0,0.1378021978021978,62.7
2023-05-21,Smartwatch,Electronics,North,7,6188,1231.3,5,2023,884.0,0.19898190045248867,175.9
2023-12-16,Headphones,Accessories,West,3,2946,666.99,12,2023,982.0,0.2264052953156823,222.33
2023-09-10,Headphones,Accessories,South,5,5085,1172.12,9,2023,1017.0,0.23050540806293016,234.42399999999998
2022-05-02,Keyboard,Accessories,North,2,712,205.53,5,2022,356.0,0.28866573033707865,102.765
2023-02-03,Smartwatch,Electronics,East,6,648,62.25,2,2023,108.0,0.09606481481481481,10.375
2023-02-02,Mouse,Accessories,North,5,2735,483.2,2,2023,547.0,0.176672760511883,96.64
2022-12-26,Printer,Office,North,6,2910,173.45,12,2022,485.0,0.05960481099656357,28.90833333333333
2022-05-15,Smartwatch,Electronics,South,1,263,69.39,5,2022,263.0,0.26384030418250953,69.39
2023-12-05,Smartphone,Electronics,North,2,876,66.68,12,2023,438.0,0.07611872146118723,33.34
2023-11-05,Mouse,Accessories,West,1,913,162.24,11,2023,913.0,0.17769989047097481,162.24
2024-10-13,Laptop,Electronics,South,9,594,93.92,10,2024,66.0,0.15811447811447812,10.435555555555556
2022-02-27,Headphones,Accessories,South,2,956,202.14,2,2022,478.0,0.21144351464435146,101.07
2024-06-17,Laptop,Electronics,East,7,7301,2026.43,6,2024,1043.0,0.2775551294343241,289.49
2023-05-14,Headphones,Accessories,South,6,5754,1628.61,5,2023,959.0,0.28303962460896764,271.435
2022-06-21,Headphones,Accessories,East,4,1372,274.47,6,2022,343.0,0.20005102040816328,68.6175
2022-07-08,Headphones,Accessories,North,8,920,214.27,7,2022,115.0,0.2329021739130435,26.78375
2024-01-18,Smartphone,Electronics,North,3,885,150.79,1,2024,295.0,0.17038418079096043,50.26333333333333
2024-12-30,Camera,Electronics,North,1,379,39.41,12,2024,379.0,0.10398416886543535,39.41
2024-09-09,Headphones,Accessories,West,8,1024,201.92,9,2024,128.0,0.1971875,25.24
2024-05-04,Keyboard,Accessories,West,4,4312,388.48,5,2024,1078.0,0.09009276437847867,97.12
2023-06-06,Mouse,Accessories,East,5,5030,540.73,6,2023,1006.0,0.1075009940357853,108.146
2022-01-31,Smartphone,Electronics,West,2,1438,315.83,1,2022,719.0,0.21963143254520165,157.915
2022-04-07,Keyboard,Accessories,South,1,419,108.36,4,2022,419.0,0.25861575178997614,108.36
2022-02-24,Headphones,Accessories,East,3,3519,935.72,2,2022,1173.0,0.26590508667235013,311.9066666666667
2022-04-03,Tablet,Electronics,East,8,2912,451.97,4,2022,364.0,0.15520947802197804,56.49625
2023-02-20,Smartphone,Electronics,North,5,4005,226.09,2,2023,801.0,0.05645193508114856,45.218
2023-08-22,Smartwatch,Electronics,South,5,2075,271.71,8,2023,415.0,0.130944578313253,54.342
2023-02-23,Laptop,Electronics,South,2,120,7.74,2,2023,60.0,0.0645,3.87
2024-08-12,Camera,Electronics,North,4,564,32.8,8,2024,141.0,0.05815602836879432,8.2
2023-10-01,Smartwatch,Electronics,East,2,486,62.58,10,2023,243.0,0.12876543209876543,31.29
2023-04-15,Smartwatch,Electronics,East,2,1488,342.87,4,2023,744.0,0.2304233870967742,171.435
2023-02-24,Laptop,Electronics,West,6,3096,277.68,2,2023,516.0,0.08968992248062016,46.28
2022-11-04,Smartwatch,Electronics,West,8,6488,1845.07,11,2022,811.0,0.28438193588162763,230.63375
2024-04-11,Smartwatch,Electronics,West,4,4284,848.44,4,2024,1071.0,0.19804855275443511,212.11
2022-07-05,Smartwatch,Electronics,North,8,1864,110.81,7,2022,233.0,0.05944742489270386,13.85125
2024-05-08,Camera,Electronics,West,5,4435,954.12,5,2024,887.0,0.21513416009019165,190.824
2024-10-03,Camera,Electronics,East,4,3296,460.98,10,2024,824.0,0.13986043689320388,115.245
2023-05-05,Mouse,Accessories,East,3,780,217.92,5,2023,260.0,0.27938461538461534,72.64
2022-06-02,Smartwatch,Electronics,East,7,4396,962.61,6,2022,628.0,0.21897406733393995,137.5157142857143
2023-05-02,Keyboard,Accessories,South,6,1362,202.68,5,2023,227.0,0.14881057268722467,33.78
2022-01-13,Mouse,Accessories,East,7,3843,378.03,1,2022,549.0,0.09836846213895394,54.00428571428571
2022-09-09,Printer,Office,East,2,2080,450.24,9,2022,1040.0,0.21646153846153846,225.12
2022-04-07,Mouse,Accessories,South,5,1210,201.45,4,2022,242.0,0.1664876033057851,40.29
2023-11-15,Printer,Office,West,3,2316,356.5,11,2023,772.0,0.15392918825561314,118.83333333333333
2023-07-18,Monitor,Accessories,West,6,3366,614.22,7,2023,561.0,0.18247771836007132,102.37
2024-06-07,Tablet,Electronics,West,9,6507,1075.51,6,2024,723.0,0.16528507760872907,119.50111111111111
2024-05-14,Mouse,Accessories,South,1,384,35.36,5,2024,384.0,0.09208333333333334,35.36
2022-01-05,Laptop,Electronics,South,5,3625,563.95,1,2022,725.0,0.15557241379310346,112.79
2022-12-14,Tablet,Electronics,South,1,400,45.16,12,2022,400.0,0.11289999999999999,45.16
2022-02-22,Monitor,Accessories,North,5,2880,209.58,2,2022,576.0,0.07277083333333334,41.916000000000004
2023-03-28,Printer,Office,West,6,1608,302.32,3,2023,268.0,0.18800995024875622,50.38666666666666
2023-02-08,Headphones,Accessories,South,2,1574,196.84,2,2023,787.0,0.1250571791613723,98.42
2024-09-13,Keyboard,Accessories,East,3,2478,584.37,9,2024,826.0,0.2358232445520581,194.79
2024-09-20,Headphones,Accessories,East,8,8872,1486.58,9,2024,1109.0,0.167558611361587,185.8225
2024-03-24,Printer,Office,East,8,2320,668.63,3,2024,290.0,0.28820258620689654,83.57875
2023-07-29,Headphones,Accessories,West,3,171,9.02,7,2023,57.0,0.052748538011695906,3.0066666666666664
2024-11-20,Keyboard,Accessories,South,8,4536,627.13,11,2024,567.0,0.13825617283950617,78.39125
2024-06-09,Headphones,Accessories,South,3,1308,73.28,6,2024,436.0,0.05602446483180428,24.426666666666666
2022-10-27,Laptop,Electronics,North,4,4048,641.23,10,2022,1012.0,0.1584066205533597,160.3075
2022-05-29,Tablet,Electronics,East,9,4041,963.58,5,2022,449.0,0.23845087849542193,107.06444444444445
2024-05-24,Headphones,Accessories,South,5,5665,332.46,5,2024,1133.0,0.05868667255075022,66.49199999999999
2023-11-29,Mouse,Accessories,South,6,6876,1029.92,11,2023,1146.0,0.1497847585805701,171.65333333333334
2023-03-02,Monitor,Accessories,South,1,617,145.37,3,2023,617.0,0.23560777957860615,145.37
2022-09-15,Monitor,Accessories,South,6,1440,130.4,9,2022,240.0,0.09055555555555556,21.733333333333334
2024-04-17,Smartwatch,Electronics,East,8,472,116.36,4,2024,59.0,0.24652542372881356,14.545
